recipe_urls,recipe_name,ingredients,ingredients_parsed
https://www.allrecipes.com/recipe/6811/panettone-i/,Panettone I,"[""1 (.25 ounce) package active dry yeast"",""1 cup warm water (110 degrees F/45 degrees C)"",""1 tablespoon butter, melted (optional)"",""1 tablespoon confectioners' sugar"",""1 tablespoon grated lemon zest"",""1 teaspoon vanilla extract"",""1/2 cup nonfat plain yogurt"",""1/4 cup dried currants"",""1/4 cup raisins"",""1/4 cup white sugar"",""1/4 teaspoon salt"",""2 eggs"",""4 cups unbleached all-purpose flour""]",allpurpose butter confectioner currant egg flour lemon nonfat raisin sugar sugar unbleached yeast yogurt
https://www.allrecipes.com/recipe/219758/ellens-chicken-cacciatore/,Ellen's Chicken Cacciatore,"[""1 (28 ounce) can diced tomatoes with juice"",""1 (8 ounce) package sliced fresh mushrooms"",""1 cup dry white wine"",""1 onion, chopped"",""1/2 cup orange juice"",""2 cloves garlic, minced"",""2 tablespoons dried rosemary, or to taste"",""2 tablespoons olive oil"",""6 boneless, skinless chicken thighs - fat trimmed"",""salt and ground black pepper to taste""]",chicken chopped garlic minced mushroom onion orange thigh tomato wine
https://www.allrecipes.com/recipe/21092/italian-stewed-tomatoes/,Italian Stewed Tomatoes,"[""1 cup chopped celery"",""1 tablespoon white sugar"",""1/2 cup chopped onion"",""1/4 cup chopped green bell pepper"",""2 teaspoons dried basil"",""24 large tomatoes - peeled, seeded and chopped""]",basil celery chopped chopped chopped chopped onion sugar tomato
https://www.allrecipes.com/recipe/222312/fig-brulee-with-burrata-cheese/,Fig Brulee with Burrata Cheese,"[""1 tablespoon Demerara sugar"",""4 ounces Burrata cheese"",""6 fresh figs, halved"",""extra virgin olive oil"",""sea salt and ground black pepper to taste""]",burrata cheese demerara fig sugar
https://www.allrecipes.com/recipe/11156/amariette-cookies/,Amariette Cookies,"[""1 cup chopped almonds"",""1/3 cup granulated sugar for decoration"",""2 1/2 cups white sugar"",""2 pounds ground almonds"",""2 tablespoons almond extract"",""7 egg whites""]",chopped decoration egg granulated sugar sugar
https://www.allrecipes.com/recipe/231093/italian-meat-loaf/,Italian Meat Loaf,"[""1 1/2 cups dry bread crumbs"",""1 clove garlic, chopped"",""1 cup grated Parmesan cheese"",""1 pinch Italian seasoning, or to taste"",""1 pound ground beef"",""1 tablespoon Worcestershire sauce"",""2 large eggs"",""salt and ground black pepper to taste""]",beef bread cheese chopped egg garlic parmesan
https://www.allrecipes.com/recipe/17065/marinara-sauce-i/,Marinara Sauce I,"[""1 (6 ounce) can tomato paste"",""1/2 cup red wine"",""1/2 tablespoon salt"",""1/4 cup chopped fresh parsley"",""2 (28 ounce) cans whole peeled tomatoes"",""4 cloves garlic, minced"",""4 tablespoons olive oil""]",chopped garlic minced paste tomato tomato wine
https://www.allrecipes.com/recipe/223297/pesto-stuffed-pork-chops/,Pesto Stuffed Pork Chops,"[""1 tablespoon toasted pine nuts"",""1 teaspoon dried oregano"",""1 teaspoon ground black pepper"",""1 teaspoon minced garlic"",""1/2 teaspoon red pepper flakes"",""1/4 teaspoon ground thyme"",""2 tablespoons balsamic vinegar"",""2 tablespoons chilled basil pesto"",""3 tablespoons crumbled feta cheese"",""4 bone-in pork loin chops, 1 1/4-inch thick""]",basil bonein cheese chilled chop feta garlic loin minced pesto pork
https://www.allrecipes.com/recipe/18443/bolognese-sauce/,Bolognese Sauce,"[""1 (28 ounce) can Italian plum tomatoes"",""1 clove garlic, minced"",""1 large onion, minced"",""1 pound lean ground beef"",""1 pound pasta"",""1 stalk celery, chopped"",""1/2 cup chicken stock"",""1/2 cup dry white wine"",""1/2 pound fresh mushrooms, sliced"",""1/2 pound ground pork"",""1/2 teaspoon dried basil"",""1/2 teaspoon dried oregano"",""2 carrots, shredded"",""2 tablespoons olive oil"",""4 slices bacon, cut into 1/2 inch pieces"",""6 ounces tomato sauce"",""salt and pepper to taste""]",bacon basil beef carrot celery chicken chopped garlic minced minced mushroom onion pasta plum pork stock tomato tomato wine
https://www.allrecipes.com/recipe/25749/florentine-caramelized-onion-soup/,Florentine Caramelized Onion Soup,"[""1 (750 milliliter) bottle dry white wine"",""1 quart chicken broth"",""1 small cinnamon stick"",""1/4 cup extra virgin olive oil"",""2 teaspoons white sugar"",""4 cups cubed, stale French or Italian bread"",""4 pounds onions"",""salt to taste""]",bread broth chicken onion stale sugar wine
https://www.allrecipes.com/recipe/17005/chungles-pasta/,Chungles Pasta,"[""1 clove garlic, crushed"",""1 cup kalamata olives, pitted and chopped"",""1 cup smoked mozzarella cheese, cubed"",""1 large tomato, cubed"",""1 onion, diced"",""1 pound pasta"",""1/2 cup sliced fresh mushrooms"",""1/3 cup sliced pepperoni sausage, cut into strips"",""2 tablespoons capers"",""2 tablespoons olive oil"",""salt and pepper to taste""]",cheese chopped garlic kalamata mozzarella mushroom onion pasta pepperoni sausage tomato
https://www.allrecipes.com/recipe/23419/easiest-focaccia-recipe/,Easiest Focaccia Recipe,"[""1 (.25 ounce) package active dry yeast"",""1 teaspoon white sugar"",""1/3 cup warm water (110 degrees F/45 degrees C)"",""1/4 teaspoon salt"",""2 cups all-purpose flour"",""2 tablespoons olive oil""]",allpurpose flour sugar yeast
https://www.allrecipes.com/recipe/55498/personal-portobello-pizza/,Personal Portobello Pizza,"[""1 clove garlic, chopped"",""1 large portobello mushroom, stem removed"",""1 tablespoon spaghetti sauce"",""1/2 cup mozzarella cheese"",""1/2 tablespoon sliced black olives"",""4 slices pepperoni sausage""]",cheese chopped garlic mozzarella mushroom pepperoni portobello sausage spaghetti
https://www.allrecipes.com/recipe/38399/italian-sausage-tuscan-style/,Italian Sausage - Tuscan Style,"[""1 1/2 teaspoons coarsely ground black pepper"",""1 pound coarse ground pork back fat"",""1 teaspoon garlic powder"",""1/2 cup ice water"",""1/2 teaspoon ground coriander"",""1/4 teaspoon ground cayenne pepper"",""2 tablespoons salt"",""2 tablespoons white sugar"",""3/4 teaspoon ground mace"",""4 pounds coarse ground pork shoulder"",""80 inches sausage casing, 1 1/2 inches wide""]",back casing coarse coarse garlic ice mace pork pork sausage sugar wide
https://www.allrecipes.com/recipe/8385/italian-fresh-purple-grape-cake/,Italian Fresh Purple Grape Cake,"[""1 1/2 cups all-purpose flour"",""1 pinch salt"",""1/2 teaspoon vanilla extract"",""1/3 cup milk"",""1/4 cup extra virgin olive oil"",""10 ounces small purple grapes"",""2 eggs"",""2 tablespoons grated lemon zest"",""2 tablespoons grated orange zest"",""2/3 cup white sugar"",""3/4 teaspoon baking powder"",""4 tablespoons unsalted butter, melted""]",allpurpose butter egg flour grape lemon milk orange purple sugar
https://www.allrecipes.com/recipe/77520/pizza-with-pepper-onion-and-feta/,"Pizza with Pepper, Onion and Feta","[""1 (12 inch) thin pizza crust (homemade or prepared, such as Boboli)"",""1 1/2 teaspoons dried Italian herbs"",""1 cup sliced red or yellow onion, pulled into rings"",""2 tablespoons extra-virgin olive oil"",""3 cloves garlic, crushed"",""3 cups chopped bell peppers (red, green, yellow)"",""3/4 cup crumbled herbed feta cheese"",""Crushed red pepper flakes, to taste (optional)"",""Salt, to taste (optional)""]",boboli cheese chopped extravirgin feta garlic herbed homemade onion pizza pulled ring
https://www.allrecipes.com/recipe/7119/mediterranean-black-olive-bread/,Mediterranean Black Olive Bread,"[""1 1/4 cups warm water (110 degrees F/45 degrees C)"",""1 tablespoon cornmeal"",""1 teaspoon salt"",""1/2 cup chopped black olives"",""2 tablespoons white sugar"",""2 teaspoons active dry yeast"",""3 cups bread flour"",""3 tablespoons olive oil""]",bread chopped cornmeal flour sugar yeast
https://www.allrecipes.com/recipe/168472/spicy-italian-sausage-and-black-bean-soup/,Spicy Italian Sausage and Black Bean Soup,"[""1 (15 ounce) can black beans, rinsed and drained"",""1 (28 ounce) can diced tomatoes"",""1 (32 fluid ounce) container beef broth"",""1 (6 ounce) can tomato paste"",""1 1/2 teaspoons dried oregano"",""1 bunch fresh basil, chopped"",""1 cup baby spinach leaves"",""1 cup red wine"",""1 cup uncooked rotini pasta"",""1 large onion, diced"",""1 pound hot Italian sausage"",""1 russet potato, cubed"",""1 teaspoon vegetable oil"",""2 carrots, diced"",""5 cloves garlic, minced"",""5 stalks celery, diced"",""salt and black pepper to taste""]",basil bean beef broth carrot celery chopped garlic minced onion pasta paste potato rotini russet sausage spinach tomato tomato vegetable wine
https://www.allrecipes.com/recipe/158802/pasta-with-shrimp-oysters-and-crabmeat/,"Pasta With Shrimp, Oysters, and Crabmeat","[""1 (16 ounce) package bow tie pasta"",""1 1/4 cups chopped fresh parsley"",""1 1/4 pounds peeled and deveined small shrimp"",""1 pinch crushed red pepper"",""1 pound fresh lump crabmeat"",""1 tablespoon olive oil"",""1/2 cup butter"",""1/2 cup olive oil"",""1/4 cup butter"",""1/4 cup chopped fresh parsley"",""2 (10 ounce) containers shucked small oysters, drained"",""2 tablespoons fresh lemon juice"",""3 tablespoons minced garlic"",""salt and pepper to taste""]",bow butter butter chopped chopped crabmeat garlic lemon lump minced oyster pasta shrimp shucked tie
https://www.allrecipes.com/recipe/8888/chicken-valdostano/,Chicken Valdostano,"[""1 teaspoon freshly ground white pepper"",""1/4 cup unsalted butter"",""10 fresh mushrooms, sliced"",""2 tablespoons all-purpose flour"",""3 tablespoons chopped fresh parsley"",""3/4 cup chicken stock"",""3/4 cup dry white wine"",""6 skinless, boneless chicken breast halves - pounded thin"",""6 slices fontina cheese"",""6 slices thinly sliced prosciutto""]",allpurpose breast butter cheese chicken chicken chopped flour fontina mushroom pounded prosciutto stock wine
https://www.allrecipes.com/recipe/16014/mussels-marinara-di-amore/,Mussels Marinara di Amore,"[""1 (14.5 ounce) can crushed tomatoes"",""1 clove garlic, minced"",""1 lemon - cut into wedges, for garnish"",""1 pinch crushed red pepper flakes"",""1 pound mussels, cleaned and debearded"",""1 tablespoon olive oil"",""1/2 teaspoon dried basil"",""1/2 teaspoon dried oregano"",""1/4 cup white wine"",""8 ounces linguini pasta""]",basil debearded garlic lemon linguini minced mussel pasta tomato wine
https://www.allrecipes.com/recipe/228687/italian-frittata/,Italian Frittata,"[""1 (4.5 ounce) can sliced mushrooms, drained"",""1 clove garlic, minced"",""1 cup shredded mozzarella cheese"",""1 teaspoon dried basil"",""1 teaspoon onion powder"",""1 teaspoon salt"",""1/2 cup artichoke hearts, drained and chopped"",""1/2 cup chopped cherry tomatoes"",""1/2 cup diced salami"",""1/3 cup grated Parmesan cheese"",""1/3 cup milk"",""2 green onions, chopped"",""6 eggs"",""ground black pepper to taste""]",artichoke basil cheese cheese chopped chopped chopped egg garlic heart milk minced mozzarella mushroom onion onion parmesan salami tomato
https://www.allrecipes.com/recipe/129557/goat-cheese-arugula-pizza-no-red-sauce/,Goat Cheese Arugula Pizza - No Red Sauce!,"[""1 (8 ounce) package seasoned goat cheese"",""1 cup fresh arugula"",""1 teaspoon olive oil"",""1 unbaked pizza crust"",""2 cloves garlic, peeled and thinly sliced"",""3 roma tomatoes, thinly sliced"",""6 tablespoons prepared pesto sauce""]",arugula cheese garlic goat pesto pizza tomato unbaked
https://www.allrecipes.com/recipe/257379/lasagne-alla-bolognese-saporite/,Lasagne Alla Bolognese Saporite,"[""1 carrot, chopped"",""1 shallot, minced"",""1 small onion, chopped"",""1 teaspoon ground nutmeg"",""1/2 teaspoon ground cinnamon"",""1/2 teaspoon ground nutmeg"",""11 ounces ground beef"",""11 ounces ground pork"",""11 ounces lasagna noodles"",""2 1/2 cups grated Parmesan cheese, or to taste"",""2 tablespoons extra-virgin olive oil"",""2/3 cup all-purpose flour"",""21 ounces peeled San Marzano tomatoes"",""3 1/2 ounces prosciutto, chopped"",""3 1/4 cups milk"",""6 fluid ounces red wine"",""6 tablespoons butter"",""Bolognese Sauce:"",""Lasagna Layers:"",""White Sauce:"",""salt and ground black pepper to taste"",""salt to taste""]",allpurpose beef bolognese butter carrot cheese chopped chopped chopped extravirgin flour layer marzano milk minced noodle onion parmesan pork prosciutto san shallot tomato wine
https://www.allrecipes.com/recipe/229607/tamis-tri-color-caprese-salad/,Tami's Tri Color Caprese Salad,"[""1 (4 ounce) package fresh basil, leaves stripped from stems"",""1 1/2 tablespoons aged balsamic vinegar, or to taste"",""1 shallot, very thinly shaved"",""10 ounces fresh mozzarella cheese, sliced"",""2 tablespoons olive oil, or to taste"",""3 large red tomatoes, sliced"",""3 large yellow tomatoes, sliced"",""salt and ground black pepper to taste""]",aged basil cheese mozzarella shallot shaved stripped tomato tomato very
https://www.allrecipes.com/recipe/244855/vegetable-pizza-frittata/,Vegetable Pizza Frittata,"[""1 1/2 cups coarsely chopped spinach"",""1 tablespoon olive oil"",""1/2 teaspoon salt"",""1/3 cup finely shredded reduced-fat Parmesan cheese"",""1/4 teaspoon dried basil"",""1/4 teaspoon dried oregano"",""2 roma (plum) tomatoes, thinly sliced"",""2 tablespoons minced fresh parsley"",""3 eggs"",""3/4 cup thinly sliced white onion"",""5 egg whites"",""8 black olives, pitted and sliced"",""ground black pepper to taste""]",basil cheese chopped egg egg minced onion parmesan plum reducedfat spinach tomato
https://www.allrecipes.com/recipe/218370/eggplant-slices-tomatoes-and-mozzarella/,"Eggplant Slices, Tomatoes, and Mozzarella","[""1 cup vegetable oil for frying"",""1 teaspoon white vinegar"",""1/2 cup chopped fresh basil"",""1/2 cup olive oil"",""12 ounces mozzarella cheese, thinly sliced"",""2 anchovy fillets, chopped"",""2 cloves garlic, finely chopped"",""2 eggplants, sliced crosswise 1/2 inch thick"",""3/4 cup all-purpose flour"",""4 tomatoes, sliced"",""salt and ground black pepper to taste""]",allpurpose basil cheese chopped chopped chopped crosswise eggplant fillet flour garlic mozzarella tomato vegetable
https://www.allrecipes.com/recipe/46982/pesto-pasta-with-chicken/,Pesto Pasta with Chicken,"[""1 (16 ounce) package bow tie pasta"",""1 teaspoon olive oil"",""1/2 cup pesto sauce"",""1/3 cup oil-packed sun-dried tomatoes, drained and cut into strips"",""2 boneless skinless chicken breasts, cut into bite-size pieces"",""2 cloves garlic, minced"",""crushed red pepper flakes to taste""]",bitesize bow breast chicken garlic minced oilpacked pasta pesto sundried tie tomato
https://www.allrecipes.com/recipe/267037/italian-pistachio-gelato/,Italian Pistachio Gelato,"[""1 teaspoon orange blossom water (optional)"",""2 eggs"",""3/4 cup Bronte pistachios, shelled"",""3/4 cup heavy cream"",""3/4 cup whole milk"",""6 tablespoons white sugar""]",blossom bronte cream egg milk orange pistachio sugar
https://www.allrecipes.com/recipe/231043/easy-carbonara-sauce/,Easy Carbonara Sauce,"[""1 (12 ounce) jar Alfredo sauce"",""1 large onion, diced"",""1 tablespoon minced garlic"",""1/2 cup water"",""3 roma (plum) tomatoes - halved, seeded, and chopped"",""6 ounces bacon, diced""]",alfredo bacon chopped garlic minced onion plum tomato
https://www.allrecipes.com/recipe/262965/copycat-chicken-and-gnocchi-soup/,Copycat Chicken and Gnocchi Soup,"[""1 (12 ounce) package Parmesan cheese, cut into chunks, or more to taste"",""1 stalk celery, finely chopped, or more to taste (optional)"",""2 (16 ounce) packages potato gnocchi, or more to taste"",""2 cubes chicken bouillon (such as Knorr(R))"",""3 cups chicken stock"",""3 cups finely chopped baby spinach"",""3 cups half-and-half"",""3 cups water"",""4 cloves garlic, minced, or more to taste"",""4 cups finely chopped carrots"",""5 bone-in chicken thighs, or more to taste""]",bonein carrot celery cheese chicken chicken chicken chopped chopped chopped garlic gnocchi halfandhalf knorrr minced parmesan potato spinach stock thigh
https://www.allrecipes.com/recipe/126770/easy-chicken-parmesan-sandwich/,Easy Chicken Parmesan Sandwich,"[""1 hamburger bun, split"",""1 slice American cheese"",""1 tablespoon grated Parmesan cheese"",""2 tablespoons tomato sauce"",""6 frozen chicken nuggets""]",american bun cheese cheese chicken hamburger nugget parmesan tomato
https://www.allrecipes.com/recipe/229240/cacio-e-pepe-e-fagioli-and-stuff/,Cacio e Pepe e Fagioli and Stuff,"[""1 (15 ounce) can cannellini beans, undrained"",""1 (15 ounce) can sweet peas, partially drained"",""2 tablespoons butter"",""2 teaspoons freshly ground black pepper, or more to taste"",""3/4 cup grated Parmesan cheese""]",bean butter cannellini cheese parmesan partially pea undrained
https://www.allrecipes.com/recipe/245603/orange-pizzelle/,Orange Pizzelle,"[""1 3/4 cups all-purpose flour"",""1 tablespoon orange extract"",""1 teaspoon baking powder"",""1/2 cup butter, melted"",""2 teaspoons finely grated orange zest"",""2 teaspoons triple sec (orange-flavored liqueur)"",""3 eggs, at room temperature"",""3/4 cup white sugar"",""4 drops red food coloring"",""8 drops yellow food coloring""]",allpurpose at butter coloring coloring drop drop egg flour food food liqueur orange orange orangeflavored sec sugar triple
https://www.allrecipes.com/recipe/228546/my-best-chicken-piccata/,My Best Chicken Piccata,"[""1 cup all-purpose flour"",""1 lemon, juiced"",""1 lemon, sliced"",""1 teaspoon capers"",""1 teaspoon salt"",""1/2 cup butter"",""1/2 teaspoon ground black pepper"",""2 teaspoons chopped fresh parsley"",""3/4 cup dry white wine"",""4 skinless, boneless chicken breast halves - trimmed and cut in half crosswise""]",allpurpose breast butter chicken chopped crosswise flour lemon lemon wine
https://www.allrecipes.com/recipe/241683/spaghetti-sauce-from-the-slow-cooker/,Spaghetti Sauce from the Slow Cooker ,"[""1 (14.5 ounce) can diced tomatoes"",""1 (6 ounce) can tomato paste"",""1 1/2 pounds ground beef"",""1 bay leaf"",""1 clove garlic, minced"",""1 tablespoon Parmesan cheese"",""1 tablespoon white sugar"",""1 teaspoon oregano"",""1 teaspoon salt"",""1/2 cup chopped onion"",""1/2 teaspoon anise seed""]",bay beef cheese chopped garlic minced onion parmesan paste sugar tomato tomato
https://www.allrecipes.com/recipe/23452/marinara-sauce-ii/,Marinara Sauce II,"[""1 (28 ounce) can crushed tomatoes"",""1 (28 ounce) can whole peeled tomatoes"",""1 small onion, chopped"",""1 teaspoon white sugar"",""3 teaspoons dried basil leaves"",""4 cloves garlic, minced"",""4 tablespoons olive oil"",""salt and pepper to taste""]",basil chopped garlic minced onion sugar tomato tomato
https://www.allrecipes.com/recipe/232920/blaine-pizza-sauce/,Blaine Pizza Sauce,"[""1 (6 ounce) can tomato paste"",""1 (8 ounce) can tomato sauce"",""1 clove garlic, minced"",""1 tablespoon vegetable oil"",""1 teaspoon salt"",""1/2 teaspoon oregano"",""1/2 teaspoon white sugar"",""1/8 teaspoon ground black pepper""]",garlic minced paste sugar tomato tomato vegetable
https://www.allrecipes.com/recipe/86446/three-cheese-manicotti-ii/,Three Cheese Manicotti II,"[""1 (8 ounce) package manicotti shells"",""1 cup grated Parmesan cheese, divided"",""1 egg"",""1 tablespoon minced garlic"",""2 (26 ounce) jars pasta sauce"",""2 cups ricotta cheese"",""2 tablespoons dried basil"",""4 cups shredded mozzarella cheese, divided""]",basil cheese cheese cheese egg garlic manicotti minced mozzarella parmesan pasta ricotta
https://www.allrecipes.com/recipe/229443/potato-and-pepper-frittata/,Potato and Pepper Frittata,"[""1 1/2 cups chopped hot and sweet peppers"",""1 1/2 cups cubed cooked potatoes"",""1 tablespoon olive oil"",""1/2 teaspoon red pepper flakes, or more to taste"",""12 eggs, beaten"",""2 ounces crumbled feta cheese"",""6 slices bacon or pancetta, chopped"",""salt and ground black pepper to taste""]",bacon cheese chopped chopped egg feta pancetta potato
https://www.allrecipes.com/recipe/236973/creamy-alfredo-sauce/,Creamy Alfredo Sauce,"[""1 1/2 teaspoons Italian seasoning"",""1 clove garlic, minced"",""1 pinch ground black pepper"",""1 teaspoon salt, or to taste"",""1/4 cup all-purpose flour"",""1/4 cup butter, or more to taste"",""2 cups milk"",""2 tablespoons grated Parmesan cheese (such as Kraft(R))""]",allpurpose butter cheese flour garlic kraftr milk minced parmesan
https://www.allrecipes.com/recipe/26266/dads-bolognese-meat-sauce/,Dad's Bolognese Meat Sauce,"[""1 (14 ounce) can beef broth"",""1 (6 ounce) can tomato paste"",""1 1/2 pounds ground beef"",""1 1/2 teaspoons ground nutmeg"",""1 lemon, zested"",""1 pinch dried basil"",""1 small white onion, chopped"",""1 tablespoon heavy cream"",""1/2 cup butter"",""2 bay leaves"",""4 slices ham"",""7 carrots, coarsely chopped""]",basil bay beef beef broth butter carrot chopped chopped cream ham lemon onion paste tomato zested
https://www.allrecipes.com/recipe/38470/linguine-with-mushrooms-ham/,Linguine with Mushrooms & Ham,"[""1 (8 ounce) package linguine pasta"",""1 1/2 cups whipping cream"",""1 cup sliced fresh mushrooms"",""1 onion, finely chopped"",""1 tablespoon butter"",""1 teaspoon fresh basil leaves, chopped"",""1/4 pound cooked ham, julienned"",""3 cloves garlic, minced"",""freshly ground black pepper""]",basil butter chopped chopped cream garlic ham julienned linguine minced mushroom onion pasta
https://www.allrecipes.com/recipe/230650/pattys-string-pie/,Patty's String Pie,"[""1 (15.5 ounce) jar spaghetti sauce"",""1 (8 ounce) container ricotta cheese"",""1 (8 ounce) package spaghetti"",""1 pound ground beef"",""1/2 cup diced onion"",""1/2 cup grated Parmesan cheese"",""1/4 cup diced green bell pepper"",""2 cups shredded mozzarella cheese"",""2 eggs, beaten""]",beef cheese cheese cheese egg mozzarella onion parmesan ricotta spaghetti spaghetti
https://www.allrecipes.com/recipe/239910/tamis-red-sauce-bolognese-tomato-sauce-with-ground-beef/,Tami's Red Sauce: Bolognese Tomato Sauce with Ground Beef,"[""1 pound ground beef"",""1 teaspoon salt"",""1/2 teaspoon ground black pepper"",""2 (29 ounce) cans tomato sauce"",""2 tablespoons garlic powder"",""2 tablespoons white sugar"",""3 tablespoons dried basil"",""3 tablespoons dried oregano"",""3 tablespoons onion powder""]",basil beef garlic onion sugar tomato
https://www.allrecipes.com/recipe/20092/la-genovese/,La Genovese,"[""1 pinch ground black pepper"",""1 pound lean ground beef"",""1 teaspoon salt"",""1/2 cup olive oil"",""1/2 onion, minced"",""3 carrots, diced"",""3 tablespoons white wine""]",beef carrot minced onion wine
https://www.allrecipes.com/recipe/142002/cheese-and-bacon-stuffed-pasta-shells/,Cheese and Bacon-Stuffed Pasta Shells,"[""1 (8 ounce) package cream cheese, softened"",""1 (8 ounce) package jumbo pasta shells"",""1 clove garlic, minced"",""1 cup fresh bread crumbs"",""1 small onion, chopped"",""1 tablespoon olive oil"",""1 teaspoon chopped fresh rosemary"",""1/4 cup chopped fresh parsley"",""3 cups tomato puree"",""4 slices smoked bacon, chopped"",""5 ounces fresh Buffalo mozzarella"",""ground black pepper to taste""]",bacon bread buffalo cheese chopped chopped chopped chopped cream garlic jumbo minced mozzarella onion pasta puree tomato
https://www.allrecipes.com/recipe/11765/beef-parmesan-with-garlic-angel-hair-pasta/,Beef Parmesan with Garlic Angel Hair Pasta,"[""1 (16 ounce) jar spaghetti sauce"",""1 1/2 pounds beef cube steak"",""1 cup Italian seasoned bread crumbs"",""1 green bell pepper, sliced in rings"",""1 onion, sliced into thin rings"",""1/2 cup grated Parmesan cheese"",""1/2 cup shredded mozzarella cheese"",""1/4 cup butter"",""12 ounces angel hair pasta"",""2 tablespoons olive oil"",""2 teaspoons minced garlic""]",angel beef bread butter cheese cheese garlic hair minced mozzarella onion parmesan pasta ring ring spaghetti steak
https://www.allrecipes.com/recipe/240302/italian-pine-nut-cookies/,Italian Pine Nut Cookies,"[""1 cup pine nuts"",""1 cup white sugar"",""1 tablespoon confectioners' sugar, or as needed"",""1 teaspoon baking powder, or as needed"",""11 tablespoons unsalted butter, at room temperature"",""2 1/2 cups all-purpose flour"",""3 large eggs"",""4 cups crushed corn flakes""]",allpurpose at butter confectioner egg flour sugar sugar
https://www.allrecipes.com/recipe/231662/naunies-pastera-leftover-easter-pasta-bake/,Naunie's Pastera (Leftover Easter Pasta Bake),"[""1 pound sweet Italian sausage links, cut into 1/2- inch slices"",""1/2 cup shredded Pecorino Romano cheese, or more if needed"",""1/4 pound elbow macaroni"",""1/4 pound farfalle (bow tie) pasta"",""1/4 pound radiatore pasta"",""1/4 pound ziti pasta"",""1/4 teaspoon freshly ground black pepper, or more to taste"",""12 jumbo eggs, or more if needed"",""2 1/2 tablespoons olive oil, divided"",""2 tablespoons olive oil, divided"",""salt to taste""]",bow cheese egg elbow farfalle jumbo macaroni pasta pasta pasta radiatore sausage tie ziti
https://www.allrecipes.com/recipe/82031/morgans-breakfast-polenta/,Morgan's Breakfast Polenta,"[""1 cup dry polenta"",""1 tablespoon white sugar (optional)"",""1/2 cup sour cream (optional)"",""1/2 teaspoon salt"",""2 tablespoons white sugar"",""3 cups milk"",""3 cups water"",""6 tablespoons blackberry jam""]",blackberry cream jam milk polenta sugar sugar
https://www.allrecipes.com/recipe/17453/restaurant-style-chicken-scampi/,Restaurant-Style Chicken Scampi,"[""1 (16 ounce) package spaghetti"",""1 1/2 cups four cheese Alfredo sauce"",""1 green bell pepper, cut into 1/2 inch wide strips"",""1 onion, chopped"",""1 pound raw chicken tenders or strips"",""1 red bell pepper, cut into 1/2 inch wide strips"",""1 teaspoon olive oil"",""1 yellow bell peppers, cut into 1/2 inch wide strips"",""1/2 cup chopped fresh parsley"",""1/4 cup all-purpose flour"",""2 tablespoons chopped garlic"",""2 teaspoons olive oil""]",alfredo allpurpose cheese chicken chopped chopped chopped flour four garlic onion spaghetti tender wide wide wide
https://www.allrecipes.com/recipe/215420/zucchini-e-pomodori-gratinati-zucchini-and-tomato-gratin/,Zucchini e Pomodori Gratinati (Zucchini and Tomato Gratin),"[""1 large clove garlic, crushed"",""1 tablespoon chopped fresh basil"",""1/4 cup grated Parmesan cheese"",""2 tablespoons olive oil"",""4 large tomatoes, peeled and sliced"",""4 ounces thinly sliced mozzarella cheese"",""4 zucchini, sliced"",""salt and freshly ground black pepper""]",basil cheese cheese chopped garlic mozzarella parmesan tomato zucchini
https://www.allrecipes.com/recipe/233926/tuna-zucchini-elbow-pasta/,Tuna Zucchini Elbow Pasta,"[""1 (16 ounce) package elbow macaroni"",""1 (28 ounce) jar marinara sauce"",""1 1/2 cups water"",""1 teaspoon dried Italian herb seasoning"",""1 teaspoon grated Parmesan cheese, or to taste"",""1 teaspoon salt"",""1/2 teaspoon red pepper flakes"",""2 (7 ounce) pouches tuna"",""3 cloves garlic, minced"",""6 large zucchini, cut into 1/2-inch cubes"",""olive oil""]",cheese elbow garlic macaroni minced parmesan pouch tuna zucchini
https://www.allrecipes.com/recipe/22573/potato-soup-italian-style/,Potato Soup Italian Style,"[""1 large onion, chopped"",""3 tablespoons olive oil"",""4 eggs"",""4 potatoes, peeled and quartered"",""5 cups water"",""salt and pepper to taste""]",chopped egg onion potato
https://www.allrecipes.com/recipe/77276/cube-steak-parmesan/,Cube Steak Parmesan,"[""1 1/4 cups canned tomato sauce"",""1/2 teaspoon dried basil"",""1/2 teaspoon dried oregano, divided"",""1/2 teaspoon salt"",""1/3 cup crushed saltine crackers"",""1/3 cup grated Parmesan cheese"",""1/4 teaspoon garlic powder"",""1/4 teaspoon ground black pepper"",""2 1/4 teaspoons white sugar"",""2 eggs"",""2 tablespoons water"",""3 tablespoons all-purpose flour"",""3 tablespoons vegetable oil"",""4 (4 ounce) beef cube steaks"",""4 slices mozzarella cheese""]",allpurpose basil beef cheese cheese cracker egg flour garlic mozzarella parmesan saltine steak sugar tomato vegetable
https://www.allrecipes.com/recipe/10244/strufoli-iii/,Strufoli III,"[""1 1/4 cups honey"",""1 pinch salt"",""1/2 cup white sugar"",""2 cups sifted all-purpose flour"",""2 cups vegetable oil"",""2 teaspoons confectioners' sugar"",""3 eggs"",""3 tablespoons pine nuts (optional)""]",allpurpose confectioner egg flour sifted sugar sugar vegetable
